arm,stage,global_step,local_step,loss,lr
full,1,16100,16100,0.9887233,0.0001
full,1,16150,16150,0.9881703,0.0001
full,1,16200,16200,0.9885811,0.0001
full,1,16250,16250,0.9886423,0.0001
full,1,16300,16300,0.9885341,0.0001
full,1,16350,16350,0.9886495,0.0001
full,1,16400,16400,0.9885159,0.0001
full,1,16450,16450,0.9888387,0.0001
full,1,16500,16500,0.988812,0.0001
full,1,16550,16550,0.9885148,0.0001
full,1,16600,16600,0.9884849,0.0001
full,1,16650,16650,0.988744,0.0001
full,1,16700,16700,0.9885431,0.0001
full,1,16750,16750,0.988498,0.0001
full,1,16800,16800,0.9886664,0.0001
full,1,16850,16850,0.9885691,0.0001
full,1,16900,16900,0.9884942,0.0001
full,1,16950,16950,0.9885074,0.0001
full,1,17000,17000,0.9888269,0.0001
full,1,17050,17050,0.9884916,0.0001
full,1,17100,17100,0.9889436,0.0001
full,1,17150,17150,0.9888046,0.0001
full,1,17200,17200,0.9887784,0.0001
full,1,17250,17250,0.9885674,0.0001
full,1,17300,17300,0.9884172,0.0001
full,1,17350,17350,0.9887869,0.0001
full,1,17400,17400,0.9887472,0.0001
full,1,17450,17450,0.9884989,0.0001
full,1,17500,17500,0.9884861,0.0001
full,1,17550,17550,0.9885969,0.0001
full,1,17600,17600,0.9886675,0.0001
full,1,17650,17650,0.9885495,0.0001
full,1,17700,17700,0.9887712,0.0001
full,1,17750,17750,0.9886147,0.0001
full,1,17800,17800,0.9885991,0.0001
full,1,17850,17850,0.9886633,0.0001
full,1,17900,17900,0.9884963,0.0001
full,1,17950,17950,0.9888617,0.0001
full,1,18000,18000,0.9886762,0.0001
full,1,18050,18050,0.9886571,0.0001
full,1,18100,18100,0.9886407,0.0001
full,1,18150,18150,0.98843,0.0001
full,1,18200,18200,0.9886424,0.0001
full,1,18250,18250,0.9886056,0.0001
full,1,18300,18300,0.988659,0.0001
full,1,18350,18350,0.9881923,0.0001
full,1,18400,18400,0.9887059,0.0001
full,1,18450,18450,0.9884694,0.0001
full,1,18500,18500,0.9883614,0.0001
full,1,18550,18550,0.9885079,0.0001
full,1,18600,18600,0.9885545,0.0001
full,1,18650,18650,0.988674,0.0001
full,1,18700,18700,0.988713,0.0001
full,1,18750,18750,0.9884079,0.0001
full,1,18800,18800,0.9884372,0.0001
full,1,18850,18850,0.9886415,0.0001
full,1,18900,18900,0.9882638,0.0001
full,1,18950,18950,0.9886482,0.0001
full,1,19000,19000,0.9886441,0.0001
full,1,19050,19050,0.9887336,0.0001
full,1,19100,19100,0.988622,0.0001
full,1,19150,19150,0.9885829,0.0001
full,1,19200,19200,0.9885951,0.0001
full,1,19250,19250,0.9884698,0.0001
full,1,19300,19300,0.988902,0.0001
full,1,19350,19350,0.9884388,0.0001
full,1,19400,19400,0.9884126,0.0001
full,1,19450,19450,0.9884141,0.0001
full,1,19500,19500,0.9885443,0.0001
full,1,19550,19550,0.9887001,0.0001
full,1,19600,19600,0.9889544,0.0001
full,1,19650,19650,0.9885097,0.0001
full,1,19700,19700,0.9884221,0.0001
full,1,19750,19750,0.9883208,0.0001
full,1,19800,19800,0.9887821,0.0001
full,1,19850,19850,0.9886624,0.0001
full,1,19900,19900,0.9885939,0.0001
full,1,19950,19950,0.9883777,0.0001
full,1,20000,20000,0.9884969,0.0001
full,1,20050,20050,0.9884692,0.0001
full,1,20100,20100,0.9887035,0.0001
full,1,20150,20150,0.9882524,0.0001
full,1,20200,20200,0.988393,0.0001
full,1,20250,20250,0.9882331,0.0001
full,1,20300,20300,0.9884778,0.0001
full,1,20350,20350,0.988569,0.0001
full,1,20400,20400,0.9884205,0.0001
full,1,20450,20450,0.9884163,0.0001
full,1,20500,20500,0.988851,0.0001
full,1,20550,20550,0.9886743,0.0001
full,1,20600,20600,0.9885368,0.0001
full,1,20650,20650,0.988331,0.0001
full,1,20700,20700,0.9887418,0.0001
full,1,20750,20750,0.9884869,0.0001
full,1,20800,20800,0.9887393,0.0001
full,1,20850,20850,0.9882792,0.0001
full,1,20900,20900,0.9882508,0.0001
full,1,20950,20950,0.9884884,0.0001
full,1,21000,21000,0.9884683,0.0001
full,1,21050,21050,0.9885922,0.0001
full,1,21100,21100,0.9884651,0.0001
full,1,21150,21150,0.9883621,0.0001
full,1,21200,21200,0.9886388,0.0001
full,1,21250,21250,0.9879574,0.0001
full,1,21300,21300,0.9883746,0.0001
full,1,21350,21350,0.9883713,0.0001
full,1,21400,21400,0.9883326,0.0001
full,1,21450,21450,0.9884081,0.0001
full,1,21500,21500,0.9884802,0.0001
full,1,21550,21550,0.988421,0.0001
full,1,21600,21600,0.9886106,0.0001
full,1,21650,21650,0.9883882,0.0001
full,1,21700,21700,0.9885231,0.0001
full,1,21750,21750,0.9884055,0.0001
full,1,21800,21800,0.9882714,0.0001
full,1,21850,21850,0.9883816,0.0001
full,1,21900,21900,0.988395,0.0001
full,1,21950,21950,0.9885857,0.0001
full,1,22000,22000,0.9885275,0.0001
full,1,22050,22050,0.9882213,0.0001
full,1,22100,22100,0.9885227,0.0001
full,1,22150,22150,0.9887037,0.0001
full,1,22200,22200,0.9887263,0.0001
full,1,22250,22250,0.9886388,0.0001
full,1,22300,22300,0.9887189,0.0001
full,1,22350,22350,0.9883875,0.0001
full,1,22400,22400,0.9885303,0.0001
full,1,22450,22450,0.9885239,0.0001
full,1,22500,22500,0.9885446,0.0001
full,1,22550,22550,0.9888008,0.0001
full,1,22600,22600,0.988562,0.0001
full,1,22650,22650,0.9883488,0.0001
full,1,22700,22700,0.9882704,0.0001
full,1,22750,22750,0.9887553,0.0001
full,1,22800,22800,0.988498,0.0001
full,1,22850,22850,0.9882467,0.0001
full,1,22900,22900,0.9883914,0.0001
full,1,22950,22950,0.9883723,0.0001
full,1,23000,23000,0.9884764,0.0001
full,1,23050,23050,0.9886116,0.0001
full,1,23100,23100,0.988475,0.0001
full,1,23150,23150,0.9883068,0.0001
full,1,23200,23200,0.9886758,0.0001
full,1,23250,23250,0.9885385,0.0001
full,1,23300,23300,0.9885446,0.0001
full,1,23350,23350,0.9885949,0.0001
full,1,23400,23400,0.9884764,0.0001
full,1,23450,23450,0.9885039,0.0001
full,1,23500,23500,0.9882891,0.0001
full,1,23550,23550,0.9888611,0.0001
full,1,23600,23600,0.9887055,0.0001
full,1,23650,23650,0.9886631,0.0001
full,1,23700,23700,0.988512,0.0001
full,1,23750,23750,0.9885015,0.0001
full,1,23800,23800,0.9882928,0.0001
full,1,23850,23850,0.9881268,0.0001
full,1,23900,23900,0.9886846,0.0001
full,1,23950,23950,0.98825,0.0001
full,1,24000,24000,0.9886407,0.0001
full,1,24050,24050,0.9882928,0.0001
full,1,24100,24100,0.9884821,0.0001
full,1,24150,24150,0.9885848,0.0001
full,1,24200,24200,0.9881732,0.0001
full,1,24250,24250,0.9884486,0.0001
full,1,24300,24300,0.9883831,0.0001
full,1,24350,24350,0.9883859,0.0001
full,1,24400,24400,0.9886876,0.0001
full,1,24450,24450,0.9882538,0.0001
full,1,24500,24500,0.9883386,0.0001
full,1,24550,24550,0.988726,0.0001
full,1,24600,24600,0.9883495,0.0001
full,1,24650,24650,0.9885151,0.0001
full,1,24700,24700,0.988462,0.0001
full,1,24750,24750,0.9884362,0.0001
full,1,24800,24800,0.9885972,0.0001
full,1,24850,24850,0.9884836,0.0001
full,1,24900,24900,0.9885008,0.0001
full,1,24950,24950,0.988766,0.0001
full,1,25000,25000,0.988351,0.0001
full,1,25050,25050,0.9883113,0.0001
full,1,25100,25100,0.9882876,0.0001
full,1,25150,25150,0.9886113,0.0001
full,1,25200,25200,0.9885299,0.0001
full,1,25250,25250,0.9885432,0.0001
full,1,25300,25300,0.988548,0.0001
full,1,25350,25350,0.9882584,0.0001
full,1,25400,25400,0.9885498,0.0001
full,1,25450,25450,0.9885759,0.0001
full,1,25500,25500,0.9882759,0.0001
full,1,25550,25550,0.9886146,0.0001
full,1,25600,25600,0.9884585,0.0001
full,1,25650,25650,0.988286,0.0001
full,1,25700,25700,0.9885704,0.0001
full,1,25750,25750,0.9884468,0.0001
full,1,25800,25800,0.9884461,0.0001
full,1,25850,25850,0.988541,0.0001
full,1,25900,25900,0.988053,0.0001
full,1,25950,25950,0.9881808,0.0001
full,1,26000,26000,0.9885844,0.0001
full,1,26050,26050,0.9885064,0.0001
full,1,26100,26100,0.9885513,0.0001
full,1,26150,26150,0.988313,0.0001
full,1,26200,26200,0.9884287,0.0001
full,1,26250,26250,0.9885731,0.0001
full,1,26300,26300,0.988365,0.0001
full,1,26350,26350,0.9883934,0.0001
full,1,26400,26400,0.988025,0.0001
full,1,26450,26450,0.9883138,0.0001
full,1,26500,26500,0.988627,0.0001
full,1,26550,26550,0.9885494,0.0001
full,1,26600,26600,0.9885957,0.0001
full,1,26650,26650,0.988561,0.0001
full,1,26700,26700,0.9882109,0.0001
full,1,26750,26750,0.9884889,0.0001
full,1,26800,26800,0.9882792,0.0001
full,1,26850,26850,0.9884902,0.0001
full,1,26900,26900,0.9884086,0.0001
full,1,26950,26950,0.9886075,0.0001
full,1,27000,27000,0.9881851,0.0001
full,1,27050,27050,0.9885377,0.0001
full,1,27100,27100,0.9879968,0.0001
full,1,27150,27150,0.9884226,0.0001
full,1,27200,27200,0.9883734,0.0001
full,1,27250,27250,0.9882236,0.0001
full,1,27300,27300,0.9883938,0.0001
full,1,27350,27350,0.9882841,0.0001
full,1,27400,27400,0.9884099,0.0001
full,1,27450,27450,0.9888944,0.0001
full,1,27500,27500,0.9882253,0.0001
full,1,27550,27550,0.988462,0.0001
full,1,27600,27600,0.988499,0.0001
full,1,27650,27650,0.9882704,0.0001
full,1,27700,27700,0.988542,0.0001
full,1,27750,27750,0.9883916,0.0001
full,1,27800,27800,0.9882393,0.0001
full,1,27850,27850,0.9883617,0.0001
full,1,27900,27900,0.988351,0.0001
full,1,27950,27950,0.988531,0.0001
full,1,28000,28000,0.9883749,0.0001
full,1,28050,28050,0.9880836,0.0001
full,1,28100,28100,0.9884586,0.0001
full,1,28150,28150,0.9882866,0.0001
full,1,28200,28200,0.9879982,0.0001
full,1,28250,28250,0.9883122,0.0001
full,1,28300,28300,0.9884394,0.0001
full,1,28350,28350,0.9882646,0.0001
full,1,28400,28400,0.9882978,0.0001
full,1,28450,28450,0.9880562,0.0001
full,1,28500,28500,0.9886232,0.0001
full,1,28550,28550,0.9882623,0.0001
full,1,28600,28600,0.9884179,0.0001
full,1,28650,28650,0.988336,0.0001
full,1,28700,28700,0.9882981,0.0001
full,1,28750,28750,0.9881652,0.0001
full,1,28800,28800,0.9885449,0.0001
full,1,28850,28850,0.9883796,0.0001
full,1,28900,28900,0.9885153,0.0001
full,1,28950,28950,0.9883884,0.0001
full,1,29000,29000,0.9880888,0.0001
full,1,29050,29050,0.9885827,0.0001
full,1,29100,29100,0.9882485,0.0001
full,1,29150,29150,0.9882359,0.0001
full,1,29200,29200,0.9883319,0.0001
full,1,29250,29250,0.9878885,0.0001
full,1,29300,29300,0.9887293,0.0001
full,1,29350,29350,0.9883212,0.0001
full,1,29400,29400,0.9880954,0.0001
full,1,29450,29450,0.9881032,0.0001
full,1,29500,29500,0.9883383,0.0001
full,1,29550,29550,0.988664,0.0001
full,1,29600,29600,0.9883555,0.0001
full,1,29650,29650,0.9881265,0.0001
full,1,29700,29700,0.9883912,0.0001
full,1,29750,29750,0.9884142,0.0001
full,1,29800,29800,0.9883767,0.0001
full,1,29850,29850,0.988476,0.0001
full,1,29900,29900,0.9884153,0.0001
full,1,29950,29950,0.9882427,0.0001
full,1,30000,30000,0.9884341,0.0001
full,1,30050,30050,0.9881207,0.0001
full,1,30100,30100,0.9883195,0.0001
full,1,30150,30150,0.9883146,0.0001
full,1,30200,30200,0.9883396,0.0001
full,1,30250,30250,0.9884827,0.0001
full,1,30300,30300,0.9885138,0.0001
full,1,30350,30350,0.9884874,0.0001
full,1,30400,30400,0.9882612,0.0001
full,1,30450,30450,0.9882198,0.0001
full,1,30500,30500,0.9885423,0.0001
full,1,30550,30550,0.9882699,0.0001
full,1,30600,30600,0.9886742,0.0001
full,1,30650,30650,0.9883829,0.0001
full,1,30700,30700,0.9885663,0.0001
full,1,30750,30750,0.9882762,0.0001
full,1,30800,30800,0.9886907,0.0001
full,1,30850,30850,0.9884908,0.0001
full,1,30900,30900,0.9884261,0.0001
full,1,30950,30950,0.9883715,0.0001
full,1,31000,31000,0.9882222,0.0001
full,1,31050,31050,0.988377,0.0001
full,1,31100,31100,0.9882075,0.0001
full,1,31150,31150,0.9884574,0.0001
full,1,31200,31200,0.9884783,0.0001
full,1,31250,31250,0.9882973,0.0001
full,1,31300,31300,0.988217,0.0001
full,1,31350,31350,0.9886039,0.0001
full,1,31400,31400,0.9881269,0.0001
full,1,31450,31450,0.987975,0.0001
full,1,31500,31500,0.9886472,0.0001
full,1,31550,31550,0.988356,0.0001
full,1,31600,31600,0.9883462,0.0001
full,1,31650,31650,0.9884794,0.0001
full,1,31700,31700,0.988033,0.0001
full,1,31750,31750,0.9879892,0.0001
full,1,31800,31800,0.9882718,0.0001
full,1,31850,31850,0.9880125,0.0001
full,1,31900,31900,0.9883903,0.0001
full,1,31950,31950,0.9879912,0.0001
full,1,32000,32000,0.9880817,0.0001
full,1,32050,32050,0.9883568,0.0001
full,1,32100,32100,0.9882536,0.0001
full,1,32150,32150,0.9881853,0.0001
full,1,32200,32200,0.9883988,0.0001
full,1,32250,32250,0.9881132,0.0001
full,1,32300,32300,0.988168,0.0001
full,1,32350,32350,0.9885539,0.0001
full,1,32400,32400,0.9880462,0.0001
full,1,32450,32450,0.9880314,0.0001
full,1,32500,32500,0.9882581,0.0001
full,1,32550,32550,0.9882998,0.0001
full,1,32600,32600,0.9882975,0.0001
full,1,32650,32650,0.9882009,0.0001
full,1,32700,32700,0.9880939,0.0001
full,1,32750,32750,0.9883009,0.0001
full,1,32800,32800,0.98813,0.0001
full,1,32850,32850,0.987952,0.0001
full,1,32900,32900,0.9882691,0.0001
full,1,32950,32950,0.98858,0.0001
full,1,33000,33000,0.9883957,0.0001
full,1,33050,33050,0.9882674,0.0001
full,1,33100,33100,0.988347,0.0001
full,1,33150,33150,0.9881142,0.0001
full,1,33200,33200,0.9883628,0.0001
full,1,33250,33250,0.988369,0.0001
full,1,33300,33300,0.9884597,0.0001
full,1,33350,33350,0.9881684,0.0001
full,1,33400,33400,0.9879209,0.0001
full,1,33450,33450,0.988014,0.0001
full,1,33500,33500,0.9881496,0.0001
full,1,33550,33550,0.988247,0.0001
full,1,33600,33600,0.988478,0.0001
full,1,33650,33650,0.9881068,0.0001
full,1,33700,33700,0.9882527,0.0001
full,1,33750,33750,0.9881963,0.0001
full,1,33800,33800,0.9881606,0.0001
full,1,33850,33850,0.9882165,0.0001
full,1,33900,33900,0.9879168,0.0001
full,1,33950,33950,0.988144,0.0001
full,1,34000,34000,0.9878682,0.0001
full,1,34050,34050,0.9881993,0.0001
full,1,34100,34100,0.9885793,0.0001
full,1,34150,34150,0.9881325,0.0001
full,1,34200,34200,0.988286,0.0001
full,1,34250,34250,0.9881126,0.0001
full,1,34300,34300,0.988245,0.0001
full,1,34350,34350,0.9885004,0.0001
full,1,34400,34400,0.9884424,0.0001
full,1,34450,34450,0.9880333,0.0001
full,1,34500,34500,0.9884938,0.0001
full,1,34550,34550,0.9883614,0.0001
full,1,34600,34600,0.9883239,0.0001
full,1,34650,34650,0.9884874,0.0001
full,1,34700,34700,0.9879929,0.0001
full,1,34750,34750,0.9881486,0.0001
full,1,34800,34800,0.9880797,0.0001
full,1,34850,34850,0.9885201,0.0001
full,1,34900,34900,0.9880604,0.0001
full,1,34950,34950,0.9885933,0.0001
full,1,35000,35000,0.9885996,0.0001
full,1,35050,35050,0.9882154,0.0001
full,1,35100,35100,0.9884579,0.0001
full,1,35150,35150,0.9883789,0.0001
full,1,35200,35200,0.9881405,0.0001
full,1,35250,35250,0.9885216,0.0001
full,1,35300,35300,0.988392,0.0001
full,1,35350,35350,0.9878873,0.0001
full,1,35400,35400,0.9881369,0.0001
full,1,35450,35450,0.9881055,0.0001
full,1,35500,35500,0.9884598,0.0001
full,1,35550,35550,0.9881039,0.0001
full,1,35600,35600,0.98818,0.0001
full,1,35650,35650,0.988116,0.0001
full,1,35700,35700,0.988207,0.0001
full,1,35750,35750,0.988068,0.0001
full,1,35800,35800,0.9883162,0.0001
full,1,35850,35850,0.9880278,0.0001
full,1,35900,35900,0.9884636,0.0001
full,1,35950,35950,0.9881546,0.0001
full,1,36000,36000,0.9880154,0.0001
full,1,36050,36050,0.9883373,0.0001
full,1,36100,36100,0.9883236,0.0001
full,1,36150,36150,0.9880592,0.0001
full,1,36200,36200,0.9880176,0.0001
full,1,36250,36250,0.9884126,0.0001
full,1,36300,36300,0.9884571,0.0001
full,1,36350,36350,0.9881155,0.0001
full,1,36400,36400,0.9884951,0.0001
full,1,36450,36450,0.9880674,0.0001
full,1,36500,36500,0.9882013,0.0001
full,1,36550,36550,0.9879396,0.0001
full,1,36600,36600,0.988295,0.0001
full,1,36650,36650,0.9884013,0.0001
full,1,36700,36700,0.9879878,0.0001
full,1,36750,36750,0.9881281,0.0001
full,1,36800,36800,0.9880974,0.0001
full,1,36850,36850,0.9880024,0.0001
full,1,36900,36900,0.9882006,0.0001
full,1,36950,36950,0.9883851,0.0001
full,1,37000,37000,0.9880549,0.0001
full,1,37050,37050,0.9880173,0.0001
full,1,37100,37100,0.988183,0.0001
full,1,37150,37150,0.9882039,0.0001
full,1,37200,37200,0.9886959,0.0001
full,1,37250,37250,0.9884009,0.0001
full,1,37300,37300,0.9883829,0.0001
full,1,37350,37350,0.9880576,0.0001
full,1,37400,37400,0.9883219,0.0001
full,1,37450,37450,0.9882152,0.0001
full,1,37500,37500,0.9880042,0.0001
full,1,37550,37550,0.9880739,0.0001
full,1,37600,37600,0.9885116,0.0001
full,1,37650,37650,0.9881482,0.0001
full,1,37700,37700,0.9883996,0.0001
full,1,37750,37750,0.9883922,0.0001
full,1,37800,37800,0.9880258,0.0001
full,1,37850,37850,0.9883353,0.0001
full,1,37900,37900,0.9884155,0.0001
full,1,37950,37950,0.9882077,0.0001
full,1,38000,38000,0.9881048,0.0001
full,1,38050,38050,0.9879423,0.0001
full,1,38100,38100,0.9880786,0.0001
full,1,38150,38150,0.9882467,0.0001
full,1,38200,38200,0.9879412,0.0001
full,1,38250,38250,0.9882197,0.0001
full,1,38300,38300,0.9883486,0.0001
full,1,38350,38350,0.9882309,0.0001
full,1,38400,38400,0.9879135,0.0001
full,1,38450,38450,0.9880503,0.0001
full,1,38500,38500,0.9882732,0.0001
full,1,38550,38550,0.9883339,0.0001
full,1,38600,38600,0.9879898,0.0001
full,1,38650,38650,0.9880137,0.0001
full,1,38700,38700,0.9881246,0.0001
full,1,38750,38750,0.9884824,0.0001
full,1,38800,38800,0.9884016,0.0001
full,1,38850,38850,0.9881849,0.0001
full,1,38900,38900,0.9883577,0.0001
full,1,38950,38950,0.9879618,0.0001
full,1,39000,39000,0.9879982,0.0001
full,1,39050,39050,0.9883276,0.0001
full,1,39100,39100,0.9881298,0.0001
full,1,39150,39150,0.9882427,0.0001
full,1,39200,39200,0.9881065,0.0001
full,1,39250,39250,0.9884198,0.0001
full,1,39300,39300,0.9880512,0.0001
full,1,39350,39350,0.98845,0.0001
full,1,39400,39400,0.9879021,0.0001
full,1,39450,39450,0.9879227,0.0001
full,1,39500,39500,0.9881916,0.0001
full,1,39550,39550,0.988331,0.0001
full,1,39600,39600,0.9882359,0.0001
full,1,39650,39650,0.9879985,0.0001
full,1,39700,39700,0.9878328,0.0001
full,1,39750,39750,0.9882953,0.0001
full,1,39800,39800,0.9884195,0.0001
full,1,39850,39850,0.9883605,0.0001
full,1,39900,39900,0.9882059,0.0001
full,1,39950,39950,0.9884228,0.0001
full,1,40000,40000,0.9883693,0.0001
full,1,40050,40050,0.9880304,0.0001
full,1,40100,40100,0.9880868,0.0001
full,1,40150,40150,0.9884562,0.0001
full,1,40200,40200,0.9879072,0.0001
full,1,40250,40250,0.9881296,0.0001
full,1,40300,40300,0.9883887,0.0001
full,1,40350,40350,0.9882624,0.0001
full,1,40400,40400,0.988204,0.0001
full,1,40450,40450,0.9881212,0.0001
full,1,40500,40500,0.9885374,0.0001
full,1,40550,40550,0.9879938,0.0001
full,1,40600,40600,0.9882404,0.0001
full,1,40650,40650,0.9880582,0.0001
full,1,40700,40700,0.9882395,0.0001
full,1,40750,40750,0.988202,0.0001
full,1,40800,40800,0.9882085,0.0001
full,1,40850,40850,0.9881952,0.0001
full,1,40900,40900,0.9880116,0.0001
full,1,40950,40950,0.9878315,0.0001
full,1,41000,41000,0.9881819,0.0001
full,1,41050,41050,0.9880741,0.0001
full,1,41100,41100,0.9881607,0.0001
full,1,41150,41150,0.9880808,0.0001
full,1,41200,41200,0.9880664,0.0001
full,1,41250,41250,0.9880933,0.0001
full,1,41300,41300,0.9881955,0.0001
full,1,41350,41350,0.9884855,0.0001
full,1,41400,41400,0.9882713,0.0001
full,1,41450,41450,0.988363,0.0001
full,1,41500,41500,0.9879909,0.0001
full,1,41550,41550,0.9879017,0.0001
full,1,41600,41600,0.9882683,0.0001
full,1,41650,41650,0.9882954,0.0001
full,1,41700,41700,0.9881143,0.0001
full,1,41750,41750,0.9880344,0.0001
full,1,41800,41800,0.9883285,0.0001
full,1,41850,41850,0.9882623,0.0001
full,1,41900,41900,0.9880108,0.0001
full,1,41950,41950,0.9881333,0.0001
full,1,42000,42000,0.9883293,0.0001
full,1,42050,42050,0.9878191,0.0001
full,1,42100,42100,0.9879832,0.0001
full,1,42150,42150,0.9881383,0.0001
full,1,42200,42200,0.9883296,0.0001
full,1,42250,42250,0.9881863,0.0001
full,1,42300,42300,0.9883115,0.0001
full,1,42350,42350,0.9880735,0.0001
full,1,42400,42400,0.9884253,0.0001
full,1,42450,42450,0.9883407,0.0001
full,1,42500,42500,0.9879748,0.0001
full,1,42550,42550,0.9885309,0.0001
full,1,42600,42600,0.9880803,0.0001
full,1,42650,42650,0.9880295,0.0001
full,1,42700,42700,0.9882089,0.0001
full,1,42750,42750,0.9885743,0.0001
full,1,42800,42800,0.988262,0.0001
full,1,42850,42850,0.9881966,0.0001
full,1,42900,42900,0.9880208,0.0001
full,1,42950,42950,0.9880274,0.0001
full,1,43000,43000,0.9880007,0.0001
full,1,43050,43050,0.9880877,0.0001
full,1,43100,43100,0.9880109,0.0001
full,1,43150,43150,0.9880998,0.0001
full,1,43200,43200,0.988094,0.0001
full,1,43250,43250,0.9881442,0.0001
full,1,43300,43300,0.9881916,0.0001
full,1,43350,43350,0.9882203,0.0001
full,1,43400,43400,0.9884651,0.0001
full,1,43450,43450,0.9879234,0.0001
full,1,43500,43500,0.9883963,0.0001
full,1,43550,43550,0.988562,0.0001
full,1,43600,43600,0.9885827,0.0001
full,1,43650,43650,0.9877583,0.0001
full,1,43700,43700,0.9885299,0.0001
full,1,43750,43750,0.9883329,0.0001
full,1,43800,43800,0.9882131,0.0001
full,1,43850,43850,0.9882054,0.0001
full,1,43900,43900,0.9881355,0.0001
full,1,43950,43950,0.9881029,0.0001
full,1,44000,44000,0.9882909,0.0001
full,1,44050,44050,0.9880295,0.0001
